user_id,user_active_degree,is_lowactive_period,is_live_streamer,is_video_author,follow_user_num,follow_user_num_range,fans_user_num,fans_user_num_range,friend_user_num,friend_user_num_range,register_days,register_days_range,onehot_feat0,onehot_feat1,onehot_feat2,onehot_feat3,onehot_feat4,onehot_feat5,onehot_feat6,onehot_feat7,onehot_feat8,onehot_feat9,onehot_feat10,onehot_feat11,onehot_feat12,onehot_feat13,onehot_feat14,onehot_feat15,onehot_feat16,onehot_feat17
23497,full_active,0,1,1,534,500+,793,"[100,1k)",483,250+,780,730+,0,1,2,1160,4.0,0,1,21,34,6,4,2,1.0,0.0,0.0,0.0,0.0,0.0
23499,full_active,0,1,1,18,"(10,50]",1315,"[1k,5k)",18,"[5,30)",773,730+,0,6,2,1156,5.0,0,1,8,181,2,4,2,1.0,0.0,0.0,0.0,0.0,0.0
23502,high_active,0,1,1,1135,500+,1482,"[1k,5k)",1123,250+,1109,730+,1,3,22,371,1.0,0,1,20,191,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0
23554,full_active,0,-124,0,24,"(10,50]",0,0,0,0,766,730+,1,4,10,166,1.0,0,1,34,80,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23578,high_active,0,1,1,551,500+,261,"[100,1k)",87,"[60,120)",1848,730+,1,6,29,1316,1.0,0,0,33,195,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
23586,full_active,0,-124,1,313,"(250,500]",11,"[10,100)",5,"[5,30)",1522,730+,0,1,19,656,2.0,0,0,1,82,2,0,0,1.0,1.0,1.0,0.0,0.0,0.0
23599,high_active,0,-124,0,151,"(150,250]",0,0,0,0,680,366-730,0,2,2,1158,7.0,0,0,24,264,4,0,2,1.0,0.0,0.0,0.0,0.0,0.0
23754,full_active,0,-124,1,73,"(50,100]",120,"[100,1k)",45,"[30,60)",2131,730+,0,2,29,906,1.0,0,1,10,152,3,4,0,1.0,0.0,0.0,0.0,0.0,0.0
23815,full_active,0,-124,1,65,"(50,100]",8,"[1,10)",5,"[5,30)",796,730+,0,1,10,109,0.0,0,1,9,88,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0
23970,full_active,0,-124,1,684,500+,438,"[100,1k)",406,250+,1131,730+,0,1,29,1329,2.0,0,0,28,278,1,3,0,1.0,1.0,0.0,0.0,0.0,0.0
24021,full_active,0,-124,1,281,"(250,500]",46,"[10,100)",30,"[30,60)",2375,730+,1,4,31,752,1.0,0,1,8,259,6,2,0,1.0,0.0,1.0,0.0,0.0,0.0
24081,full_active,0,-124,1,113,"(100,150]",300,"[100,1k)",93,"[60,120)",1718,730+,1,1,2,1165,6.0,0,0,15,32,1,4,2,1.0,0.0,0.0,0.0,0.0,0.0
24085,full_active,0,-124,1,101,"(100,150]",8,"[1,10)",0,0,2164,730+,0,3,2,1165,6.0,0,1,18,189,1,4,2,1.0,0.0,0.0,0.0,0.0,0.0
24134,full_active,0,1,1,482,"(250,500]",2,"[1,10)",1,"[1,5)",482,366-730,1,2,2,1160,4.0,0,1,8,287,2,2,2,0.0,0.0,0.0,0.0,1.0,0.0
24142,full_active,0,1,1,158,"(150,250]",560,"[100,1k)",142,"[120,250)",1594,730+,0,5,29,947,1.0,0,0,31,354,3,3,0,1.0,0.0,1.0,1.0,0.0,0.0
24255,full_active,0,-124,1,98,"(50,100]",0,0,0,0,1223,730+,0,2,2,1177,2.0,6,2,35,20,0,0,2,,,,,,
24263,full_active,0,-124,1,32,"(10,50]",66,"[10,100)",4,"[1,5)",1322,730+,1,3,2,1159,3.0,0,1,18,256,3,4,2,1.0,0.0,0.0,0.0,0.0,0.0
24288,full_active,0,-124,1,77,"(50,100]",12,"[10,100)",1,"[1,5)",764,730+,1,3,10,1025,3.0,0,0,15,178,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
24293,full_active,0,-124,1,23,"(10,50]",63,"[10,100)",23,"[5,30)",1653,730+,0,2,20,290,3.0,0,1,34,430,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
24385,full_active,0,-124,1,199,"(150,250]",8,"[1,10)",2,"[1,5)",263,181-365,1,4,29,978,1.0,0,0,1,82,2,2,0,1.0,1.0,1.0,0.0,0.0,0.0
24386,full_active,0,1,1,280,"(250,500]",240,"[100,1k)",144,"[120,250)",1734,730+,0,1,2,1160,4.0,0,0,22,412,5,3,2,1.0,0.0,0.0,0.0,0.0,0.0
24418,full_active,0,1,1,1848,500+,782,"[100,1k)",452,250+,1762,730+,0,4,11,967,1.0,0,0,13,267,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
24477,full_active,0,-124,1,439,"(250,500]",175,"[100,1k)",114,"[60,120)",1151,730+,0,5,30,948,2.0,0,0,7,323,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
24523,full_active,0,-124,1,331,"(250,500]",410,"[100,1k)",143,"[120,250)",1862,730+,0,4,19,601,1.0,0,0,13,392,6,3,0,1.0,0.0,1.0,0.0,0.0,0.0
24617,high_active,0,-124,1,5,"(0,10]",22,"[10,100)",1,"[1,5)",1187,730+,1,4,19,582,2.0,0,1,43,211,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
24683,high_active,0,-124,1,54,"(50,100]",7,"[1,10)",5,"[5,30)",995,730+,1,4,10,189,3.0,0,0,1,82,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0
24726,full_active,0,-124,0,14,"(10,50]",5,"[1,10)",0,0,125,91-180,0,4,10,1066,3.0,0,0,28,367,3,0,0,1.0,0.0,1.0,0.0,0.0,0.0
24752,full_active,0,-124,1,105,"(100,150]",104,"[100,1k)",29,"[5,30)",2041,730+,0,2,29,926,1.0,0,1,44,101,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
25109,high_active,0,-124,1,400,"(250,500]",32,"[10,100)",14,"[5,30)",1625,730+,1,4,19,578,1.0,0,0,24,433,6,2,0,1.0,0.0,0.0,0.0,0.0,0.0
25129,2_14_day_new,0,-124,1,60,"(50,100]",86,"[10,100)",52,"[30,60)",336,181-365,0,2,2,1153,4.0,0,1,0,417,6,3,2,1.0,0.0,0.0,0.0,0.0,0.0
25138,full_active,0,-124,1,80,"(50,100]",813,"[100,1k)",77,"[60,120)",1760,730+,0,1,2,1159,4.0,0,1,8,181,2,3,2,1.0,0.0,0.0,0.0,0.0,0.0
25157,full_active,0,-124,1,460,"(250,500]",835,"[100,1k)",459,250+,1025,730+,0,1,2,1180,2.0,0,0,42,63,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0
25177,full_active,0,-124,1,463,"(250,500]",26,"[10,100)",13,"[5,30)",749,730+,0,6,2,1145,3.0,0,0,14,339,3,0,1,,,,,,
25247,full_active,0,1,1,12,"(10,50]",14,"[10,100)",12,"[5,30)",1272,730+,1,2,9,136,1.0,0,1,34,80,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
25302,full_active,0,-124,0,157,"(150,250]",30,"[10,100)",25,"[5,30)",693,366-730,0,4,2,1176,2.0,0,0,31,42,6,0,2,,,,,,
25326,full_active,0,-124,1,76,"(50,100]",67,"[10,100)",34,"[30,60)",835,730+,0,3,29,990,1.0,0,0,28,367,3,2,0,1.0,0.0,0.0,0.0,0.0,0.0
25327,full_active,0,-124,0,376,"(250,500]",37,"[10,100)",17,"[5,30)",1753,730+,0,6,9,479,1.0,0,0,13,267,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
25395,full_active,0,1,1,351,"(250,500]",50,"[10,100)",11,"[5,30)",1031,730+,1,4,29,937,3.0,0,0,22,412,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
25476,full_active,0,1,1,951,500+,2110,"[1k,5k)",906,250+,1372,730+,0,1,2,1157,5.0,0,1,43,221,4,4,2,1.0,0.0,0.0,0.0,0.0,0.0
25487,full_active,0,-124,1,379,"(250,500]",624,"[100,1k)",378,250+,515,366-730,0,1,2,1176,2.0,0,1,5,332,5,2,2,1.0,0.0,0.0,0.0,0.0,0.0
25561,full_active,0,1,1,47,"(10,50]",41,"[10,100)",5,"[5,30)",2149,730+,1,3,19,620,1.0,0,0,19,378,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0
25648,full_active,0,-124,1,1477,500+,53,"[10,100)",18,"[5,30)",1768,730+,1,4,10,477,8.0,0,0,22,320,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0
25670,full_active,0,-124,1,14,"(10,50]",8,"[1,10)",7,"[5,30)",465,366-730,0,4,10,552,3.0,0,1,34,273,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0
25759,middle_active,0,-124,1,599,500+,57,"[10,100)",22,"[5,30)",811,730+,1,1,2,1159,3.0,0,0,31,343,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0
25945,full_active,0,-124,0,28,"(10,50]",0,0,0,0,1256,730+,1,4,31,419,1.0,0,1,20,411,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0
25995,middle_active,0,-124,0,71,"(50,100]",2,"[1,10)",1,"[1,5)",1209,730+,0,2,31,419,1.0,0,1,8,259,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0
26030,full_active,0,1,1,535,500+,41,"[10,100)",9,"[5,30)",2025,730+,1,4,2,1151,3.0,0,1,20,191,5,3,2,1.0,0.0,0.0,0.0,0.0,0.0
26045,full_active,0,-124,1,110,"(100,150]",12,"[10,100)",6,"[5,30)",981,730+,0,2,29,1353,0.0,0,0,33,227,3,3,0,0.0,0.0,1.0,0.0,0.0,0.0
26254,full_active,0,-124,1,105,"(100,150]",491,"[100,1k)",104,"[60,120)",1821,730+,0,2,2,1212,8.0,0,1,8,200,5,2,2,1.0,0.0,0.0,0.0,0.0,0.0
26295,full_active,0,-124,1,18,"(10,50]",5,"[1,10)",4,"[1,5)",1767,730+,0,4,19,594,1.0,0,0,24,137,5,2,0,,,,,,
26296,full_active,0,-124,1,842,500+,89,"[10,100)",28,"[5,30)",1926,730+,0,4,2,1162,10.0,0,0,24,45,3,0,1,1.0,0.0,1.0,0.0,0.0,0.0
26336,full_active,0,-124,1,274,"(250,500]",29,"[10,100)",3,"[1,5)",704,366-730,0,3,29,950,1.0,0,1,44,121,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
26374,full_active,0,-124,1,27,"(10,50]",26,"[10,100)",8,"[5,30)",368,366-730,0,1,31,386,1.0,0,0,15,371,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0
26427,full_active,0,-124,1,97,"(50,100]",29,"[10,100)",18,"[5,30)",2379,730+,1,4,10,1008,3.0,0,0,15,109,3,3,0,1.0,1.0,0.0,0.0,0.0,0.0
26541,full_active,0,-124,1,130,"(100,150]",173,"[100,1k)",113,"[60,120)",906,730+,0,5,9,296,0.0,0,0,26,38,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
26575,full_active,0,-124,0,464,"(250,500]",16,"[10,100)",12,"[5,30)",1727,730+,1,4,19,588,2.0,0,0,19,409,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
26737,full_active,0,-124,0,365,"(250,500]",6,"[1,10)",1,"[1,5)",814,730+,0,0,2,1137,3.0,0,1,20,348,4,3,1,1.0,0.0,0.0,0.0,0.0,0.0
26746,full_active,0,-124,0,3,"(0,10]",5,"[1,10)",0,0,666,366-730,1,4,10,238,3.0,0,0,14,135,6,2,0,1.0,0.0,0.0,0.0,0.0,0.0
26824,full_active,0,-124,1,1195,500+,2199,"[1k,5k)",1177,250+,1556,730+,0,1,28,652,,0,1,21,215,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0
26832,full_active,0,-124,0,6,"(0,10]",1,"[1,10)",0,0,636,366-730,1,3,2,1160,4.0,0,1,8,294,6,3,2,0.0,0.0,0.0,0.0,0.0,0.0
26879,full_active,0,1,1,189,"(150,250]",2492,"[1k,5k)",170,"[120,250)",1690,730+,0,4,29,923,2.0,0,0,31,275,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
26881,middle_active,0,-124,1,297,"(250,500]",445,"[100,1k)",288,250+,1199,730+,0,1,2,1180,4.0,0,0,14,65,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0
26903,high_active,0,-124,1,79,"(50,100]",5,"[1,10)",2,"[1,5)",463,366-730,1,3,29,923,2.0,0,0,13,361,1,4,0,1.0,0.0,0.0,0.0,0.0,1.0
26908,full_active,0,1,1,985,500+,1488,"[1k,5k)",696,250+,1141,730+,0,4,29,923,2.0,0,1,43,20,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
26969,full_active,0,-124,1,1566,500+,32,"[10,100)",8,"[5,30)",1029,730+,1,5,2,1169,8.0,0,1,43,366,3,3,2,1.0,0.0,0.0,0.0,0.0,0.0
27108,high_active,0,-124,1,41,"(10,50]",2,"[1,10)",0,0,245,181-365,1,1,29,958,1.0,0,1,32,33,2,3,0,1.0,0.0,0.0,0.0,0.0,0.0
27205,high_active,0,-124,1,2472,500+,21,"[10,100)",19,"[5,30)",1670,730+,1,4,10,120,1.0,0,1,43,312,1,3,0,1.0,0.0,1.0,0.0,0.0,0.0
27234,full_active,0,-124,1,25,"(10,50]",14,"[10,100)",5,"[5,30)",1041,730+,0,2,28,995,,0,1,20,286,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
